action,alert,assigned_project,change,department,device,document,employee_id,event_type,file,instrument,name,office,recipient_department,record,role,security_clearance,status,system,timestamp
Open,,Analytical Chemistry,,Research,,HELIX Assay Protocol,RS-137,file_access,GP217_Assay_Results.csv,,Alexandria Bishop,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 13:17:00
,Unusual VPN Location,Infrastructure,,Information Technology,,,IT-026,security_alert_review,,,James Clark,Boston,,,IT Security Administrator,Trade Secret,,SIEM,2026-01-05 13:17:00
Send,,Clinical Support,,Research,,,RS-057,teams_message,,,Kevin Wood,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 13:18:00
,,Payroll,,Finance,,,FA-035,file_access,HELIX_Budget_Q2.xlsx,,Christopher Patterson,Tucson,,,Finance Analyst,Confidential,,ERP,2026-01-05 13:18:00
Group Membership Review,,Endpoint Security,,Information Technology,,,IT-014,admin_action,,,Jennifer Clark,Tucson,,,IT Security Administrator,Trade Secret,,Active Directory,2026-01-05 13:18:00
Open,,Biomarker Discovery,,Research,,HELIX Assay Protocol,RS-039,file_access,GP217_Assay_Results.csv,,Carol Richmond,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 13:19:00
Review,,Analytical Chemistry,,Research,,HELIX Regulatory Briefing Package,RS-060,file_access,HELIX_Regulatory_Briefing_Package.docx,,Rebecca Johnson,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 13:19:00
Open,,Clinical Support,,Research,,HELIX Assay Protocol,RS-061,file_access,GP217_Assay_Results.csv,,Laura Lucas,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 13:19:00
Update,,HELIX,,Research,,,LT-014,record_update,,,Nicole Bailey,Tucson,,Sample GP217-104,Laboratory Technician,Restricted,,LIMS,2026-01-05 13:19:00
Approve,,HELIX,,Research,,,LT-040,record_update,,,Marcus Tucker,Tucson,,Sample Processing Record,Laboratory Technician,Restricted,,LIMS,2026-01-05 13:19:00
,,Infrastructure,,Information Technology,Laptop-042,,IT-002,endpoint_review,,,Kelly Chan,Tucson,,,IT Security Administrator,Trade Secret,,EDR,2026-01-05 13:19:00
Calibrate,,Sample Processing,,Research,,,LT-021,instrument_use,,Centrifuge-03,Bryan Murphy,Tucson,,Calibration Record 556,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-05 13:20:00
Send,,HELIX,,Research,,,LT-044,teams_message,,,Scott Buck,Tucson,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-05 13:20:00
,,Benefits,,Human Resources,,,HR-013,benefits_update,Open_Enrollment_Form.pdf,,Alexa Sanders,Tucson,,,Human Resources Specialist,Restricted,,Benefits Administration,2026-01-05 13:20:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-008,file_access,GP217_Sample_Tracking_Record.csv,,Keith Miller,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 13:21:00
Upload,,HELIX,,Regulatory Affairs,,FDA Submission Package,RA-005,document_upload,FDA_Submission_Package_v1.zip,,Tracy Anderson,Boston,,,Regulatory Affairs Specialist,Restricted,,Regulatory Document Repository,2026-01-05 13:21:00
Edit,,Quality Compliance,,Regulatory Affairs,,HELIX Regulatory Briefing Package,RA-039,document_edit,HELIX_Regulatory_Briefing_Package.docx,,Brittany Stevenson,Tucson,,,Regulatory Affairs Specialist,Restricted,,SharePoint,2026-01-05 13:21:00
,,Endpoint Security,,Information Technology,Laptop-042,,IT-012,endpoint_review,,,Travis Davies,Boston,,,IT Security Administrator,Trade Secret,,EDR,2026-01-05 13:21:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-058,file_access,GP217_Sample_Tracking_Record.csv,,Cynthia Kennedy,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 13:22:00
Review,,HELIX,,Research,,GP-217 Sample Tracking Record,RS-063,file_access,GP217_Sample_Tracking_Record.csv,,Anthony May,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 13:22:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-110,file_access,GP217_Sample_Tracking_Record.csv,,Diane Brown,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 13:23:00
Send,,HELIX,,Research,,,LT-014,teams_message,,,Nicole Bailey,Tucson,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-05 13:23:00
,,Recruiting,,Human Resources,,,HR-006,benefits_update,Open_Enrollment_Form.pdf,,Bruce Hurley,Boston,,,Human Resources Specialist,Restricted,,Benefits Administration,2026-01-05 13:23:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-117,file_access,GP217_Sample_Tracking_Record.csv,,Jamie Ochoa,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 13:24:00
Update,,HELIX,,Regulatory Affairs,,,RA-011,record_update,,,Crystal Griffin,Boston,,Submission Status,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-05 13:24:00
Review,,Clinical Support,,Research,,GP-217 Sample Tracking Record,RS-037,file_access,GP217_Sample_Tracking_Record.csv,,Karen Shaw,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 13:25:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-122,file_access,GP217_Sample_Tracking_Record.csv,,Sarah Owens,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 13:25:00
Review,,HELIX,,Regulatory Affairs,,FDA Submission Draft,RA-014,document_review,FDA_Submission_Draft_v5.docx,,Tyrone Miller,Tucson,,,Regulatory Affairs Specialist,Restricted,,SharePoint,2026-01-05 13:25:00
Review,,Clinical Support,,Research,,GP-217 Sample Tracking Record,RS-010,file_access,GP217_Sample_Tracking_Record.csv,,Michelle Jones,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 13:26:00
Review,,Clinical Support,,Research,,GP-217 Sample Tracking Record,RS-022,file_access,GP217_Sample_Tracking_Record.csv,,Timothy James,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 13:26:00
Calibrate,,Laboratory Operations,,Research,,,LT-022,instrument_use,,Centrifuge-03,Antonio Summers,Tucson,,Calibration Record 556,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-05 13:26:00
Send,,Biomarker Discovery,,Research,,,RS-078,teams_message,,,Christina Lee,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 13:27:00
Approve,,Sample Processing,,Research,,,LT-016,record_update,,,Elizabeth Anderson,Boston,,Sample Processing Record,Laboratory Technician,Restricted,,LIMS,2026-01-05 13:27:00
Send,,Quality Compliance,,Regulatory Affairs,,,RA-019,teams_message,,,Larry Wilcox,Tucson,Quality Assurance,,Regulatory Affairs Specialist,Restricted,,Microsoft Teams,2026-01-05 13:27:00
,Unusual VPN Location,Cloud Migration,,Information Technology,,,IT-015,security_alert_review,,,Todd Reed,Boston,,,IT Security Administrator,Trade Secret,,SIEM,2026-01-05 13:27:00
Open,,Clinical Support,,Research,,HELIX Assay Protocol,RS-009,file_access,GP217_Assay_Results.csv,,Ann Garrison,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 13:28:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-109,file_access,GP217_Sample_Tracking_Record.csv,,Margaret Marsh,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 13:28:00
,,Infrastructure,,Information Technology,Laptop-042,,IT-033,endpoint_review,,,Amy Zamora,Boston,,,IT Security Administrator,Trade Secret,,EDR,2026-01-05 13:29:00
Send,,Sample Processing,,Research,,,LT-033,teams_message,,,Christine Rice,Boston,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-05 13:30:00
Send,,Quality Compliance,,Regulatory Affairs,,,RA-012,teams_message,,,Monica Howard,Tucson,Quality Assurance,,Regulatory Affairs Specialist,Restricted,,Microsoft Teams,2026-01-05 13:30:00
Update,,Quality Compliance,,Regulatory Affairs,,,RA-020,record_update,,,Krista Hurst,Boston,,Submission Status,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-05 13:30:00
,,Benefits,,Human Resources,,,HR-019,benefits_update,Open_Enrollment_Form.pdf,,Jeremiah Horton,Tucson,,,Human Resources Specialist,Restricted,,Benefits Administration,2026-01-05 13:30:00
Send,,Clinical Support,,Research,,,RS-089,teams_message,,,Sandra Ramos,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 13:31:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-137,file_access,GP217_Sample_Tracking_Record.csv,,Alexandria Bishop,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 13:31:00
Send,,Laboratory Operations,,Research,,,LT-015,teams_message,,,Jacob Martinez,Tucson,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-05 13:31:00
Send,,FDA Submission,,Regulatory Affairs,,,RA-023,teams_message,,,Michelle Paul,Tucson,Research,,Regulatory Affairs Specialist,Restricted,,Microsoft Teams,2026-01-05 13:31:00
Review,,Analytical Chemistry,,Research,,HELIX Regulatory Briefing Package,RS-131,file_access,HELIX_Regulatory_Briefing_Package.docx,,Adam Montgomery,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 13:32:00
Review,,HELIX,,Research,,Quality Control Checklist,LT-019,file_access,QC_Checklist_v3.pdf,,James Galloway,Tucson,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-05 13:32:00
Review,,HELIX,,Research,,Quality Control Checklist,LT-044,file_access,QC_Checklist_v3.pdf,,Scott Buck,Tucson,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-05 13:32:00
,,Benefits,,Human Resources,,,HR-005,file_access,Employee_Record_Update.pdf,,Felicia Fisher,Tucson,,,Human Resources Specialist,Restricted,,HRIS,2026-01-05 13:32:00
Review,,Biomarker Discovery,,Research,,HELIX Regulatory Briefing Package,RS-098,file_access,HELIX_Regulatory_Briefing_Package.docx,,Janet Rodriguez,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 13:33:00
Send,,Analytical Chemistry,,Research,,,RS-137,teams_message,,,Alexandria Bishop,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 13:33:00
Review,,Clinical Support,,Research,,GP-217 Sample Tracking Record,RS-138,file_access,GP217_Sample_Tracking_Record.csv,,Austin Lopez,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 13:33:00
Send,,Sample Processing,,Research,,,LT-036,teams_message,,,Tyler Garza,Tucson,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-05 13:33:00
Send,,Quality Compliance,,Regulatory Affairs,,,RA-039,teams_message,,,Brittany Stevenson,Tucson,Research,,Regulatory Affairs Specialist,Restricted,,Microsoft Teams,2026-01-05 13:33:00
,,Cloud Migration,,Information Technology,,,IT-010,backup_check,,,Brenda Malone,Boston,,,IT Security Administrator,Trade Secret,Validation Complete,Backup Infrastructure,2026-01-05 13:33:00
Open,,HELIX,,Research,,HELIX Assay Protocol,RS-059,file_access,GP217_Assay_Results.csv,,Madeline Nolan,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 13:34:00
Open,,Biomarker Discovery,,Research,,HELIX Assay Protocol,RS-087,file_access,GP217_Assay_Results.csv,,Donna Allen,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 13:34:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-121,file_access,HELIX_Regulatory_Briefing_Package.docx,,Doris Phillips,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 13:34:00
Review,,Sample Processing,,Research,,Quality Control Checklist,LT-006,file_access,QC_Checklist_v3.pdf,,Catherine Patterson,Boston,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-05 13:34:00
Review,,HELIX,,Research,,Quality Control Checklist,LT-023,file_access,QC_Checklist_v3.pdf,,Stephanie Miller,Tucson,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-05 13:34:00
Send,,Quality Compliance,,Regulatory Affairs,,,RA-033,teams_message,,,Nicole Taylor,Boston,Quality Assurance,,Regulatory Affairs Specialist,Restricted,,Microsoft Teams,2026-01-05 13:34:00
,,Procurement,,Finance,,,FA-034,file_access,HELIX_Budget_Q2.xlsx,,Steven Stevens,Boston,,,Finance Analyst,Confidential,,ERP,2026-01-05 13:34:00
Group Membership Review,,Identity Modernization,,Information Technology,,,IT-029,admin_action,,,Sarah Aguilar,Tucson,,,IT Security Administrator,Trade Secret,,Active Directory,2026-01-05 13:34:00
Review,,HELIX,,Research,,GP-217 Sample Tracking Record,RS-070,file_access,GP217_Sample_Tracking_Record.csv,,Melanie Williams,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 13:35:00
Review,,Biomarker Discovery,,Research,,HELIX Regulatory Briefing Package,RS-112,file_access,HELIX_Regulatory_Briefing_Package.docx,,Tracie Smith,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 13:35:00
Review,,Laboratory Operations,,Research,,Quality Control Checklist,LT-037,file_access,QC_Checklist_v3.pdf,,Aaron Patterson,Tucson,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-05 13:35:00
,,Payroll,,Finance,,,FA-009,file_access,HELIX_Budget_Q2.xlsx,,Debra Fisher,Tucson,,,Finance Analyst,Confidential,,ERP,2026-01-05 13:35:00
Send,,Biomarker Discovery,,Research,,,RS-025,teams_message,,,Justin Lee,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-05 13:36:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-060,file_access,GP217_Sample_Tracking_Record.csv,,Rebecca Johnson,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 13:37:00
,Unusual VPN Location,Endpoint Security,,Information Technology,,,IT-012,security_alert_review,,,Travis Davies,Boston,,,IT Security Administrator,Trade Secret,,SIEM,2026-01-05 13:37:00
Open,,Biomarker Discovery,,Research,,HELIX Assay Protocol,RS-005,file_access,GP217_Assay_Results.csv,,Roger Silva,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 13:38:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-130,file_access,HELIX_Regulatory_Briefing_Package.docx,,Joseph Wood,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 13:38:00
Review,,Biomarker Discovery,,Research,,HELIX Regulatory Briefing Package,RS-133,file_access,HELIX_Regulatory_Briefing_Package.docx,,Melissa French,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 13:38:00
Send,,Laboratory Operations,,Research,,,LT-020,teams_message,,,Matthew Coleman,Boston,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-05 13:38:00
Open,,Clinical Support,,Research,,HELIX Assay Protocol,RS-030,file_access,GP217_Assay_Results.csv,,Lisa Mason,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 13:39:00
,Unusual VPN Location,Identity Modernization,,Information Technology,,,IT-020,security_alert_review,,,Joshua Gray,Tucson,,,IT Security Administrator,Trade Secret,,SIEM,2026-01-05 13:39:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-048,file_access,GP217_Sample_Tracking_Record.csv,,Kevin Bates,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-05 13:40:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-082,file_access,HELIX_Regulatory_Briefing_Package.docx,,Jermaine Ramirez,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 13:40:00
Approve,,Laboratory Operations,,Research,,,LT-038,record_update,,,Brett Gardner,Boston,,Sample Processing Record,Laboratory Technician,Restricted,,LIMS,2026-01-05 13:40:00
Send,,FDA Submission,,Regulatory Affairs,,,RA-040,teams_message,,,Kristen Oneal,Boston,Quality Assurance,,Regulatory Affairs Specialist,Restricted,,Microsoft Teams,2026-01-05 13:40:00
,,Procurement,,Finance,,,FA-005,teams_message,,,Richard Martinez,Tucson,Executive Leadership,,Finance Analyst,Confidential,,Microsoft Teams,2026-01-05 13:40:00
,,Learning & Development,,Human Resources,,,HR-020,file_access,Employee_Record_Update.pdf,,Kendra Weiss,Boston,,,Human Resources Specialist,Restricted,,HRIS,2026-01-05 13:40:00
Open,,HELIX,,Research,,HELIX Assay Protocol,RS-046,file_access,GP217_Assay_Results.csv,,Angelica Sullivan,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-05 13:41:00
Review,,Biomarker Discovery,,Research,,HELIX Regulatory Briefing Package,RS-076,file_access,HELIX_Regulatory_Briefing_Package.docx,,Tracy Alvarez,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 13:41:00
Update,,HELIX,,Research,,,LT-017,record_update,,,Amanda Ward,Tucson,,Sample GP217-104,Laboratory Technician,Restricted,,LIMS,2026-01-05 13:41:00
Review,,HELIX,,Regulatory Affairs,,FDA Submission Draft,RA-037,document_review,FDA_Submission_Draft_v5.docx,,Ryan Perez,Tucson,,,Regulatory Affairs Specialist,Restricted,,SharePoint,2026-01-05 13:41:00
,Unusual VPN Location,Cloud Migration,,Information Technology,,,IT-024,security_alert_review,,,Aaron Potter,Tucson,,,IT Security Administrator,Trade Secret,,SIEM,2026-01-05 13:41:00
Review,,Laboratory Operations,,Research,,Quality Control Checklist,LT-012,file_access,QC_Checklist_v3.pdf,,Ashley Martin,Boston,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-05 13:43:00
Review,,Laboratory Operations,,Research,,Quality Control Checklist,LT-038,file_access,QC_Checklist_v3.pdf,,Brett Gardner,Boston,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-05 13:43:00
Review,,Laboratory Operations,,Research,,Quality Control Checklist,LT-038,file_access,QC_Checklist_v3.pdf,,Brett Gardner,Boston,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-05 13:43:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-013,file_access,HELIX_Regulatory_Briefing_Package.docx,,Timothy Gardner,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 13:44:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-104,file_access,HELIX_Regulatory_Briefing_Package.docx,,Cindy Odonnell,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-05 13:44:00
Send,,Sample Processing,,Research,,,LT-001,teams_message,,,Charles Snyder,Boston,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-05 13:44:00
Review,,Sample Processing,,Research,,Quality Control Checklist,LT-013,file_access,QC_Checklist_v3.pdf,,Jill Hall,Tucson,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-05 13:44:00
Approve,,Quality Compliance,,Regulatory Affairs,,,RA-024,compliance_review,,,Kathleen Hill,Tucson,,Submission Review #1042,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-05 13:44:00
