action,alert,assigned_project,change,department,device,document,employee_id,event_type,file,instrument,name,office,recipient_department,record,role,security_clearance,status,system,timestamp
Review,,Laboratory Operations,,Research,,Quality Control Checklist,LT-030,file_access,QC_Checklist_v3.pdf,,Christopher Flores,Boston,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-09 12:50:00
Send,,HELIX,,Regulatory Affairs,,,RA-029,teams_message,,,Jeffrey Weiss,Tucson,Quality Assurance,,Regulatory Affairs Specialist,Restricted,,Microsoft Teams,2026-01-09 12:50:00
Review,,Learning & Development,,Human Resources,,Research Scientist Candidate List,HR-010,candidate_review,Research_Scientist_Candidates.xlsx,,Julia Solomon,Boston,,,Human Resources Specialist,Restricted,,Recruiting Platform,2026-01-09 12:50:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-072,file_access,GP217_Sample_Tracking_Record.csv,,Guy Berg,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-09 12:51:00
Open,,Biomarker Discovery,,Research,,HELIX Assay Protocol,RS-092,file_access,GP217_Assay_Results.csv,,Johnny Santana,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-09 12:51:00
Send,,HELIX,,Research,,,RS-104,teams_message,,,Cindy Odonnell,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-09 12:51:00
Operate,,HELIX,,Research,,,LT-014,instrument_use,,Mass Spectrometer-02,Nicole Bailey,Tucson,,Calibration Session,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-09 12:51:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-058,file_access,GP217_Sample_Tracking_Record.csv,,Cynthia Kennedy,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-09 12:52:00
Calibrate,,HELIX,,Research,,,LT-044,instrument_use,,Centrifuge-03,Scott Buck,Tucson,,Calibration Record 556,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-09 12:52:00
Reset Password,,Identity Modernization,,Information Technology,,,IT-030,identity_management,,,Rachel Huerta,Boston,,Employee Account,IT Security Administrator,Trade Secret,,Microsoft Active Directory,2026-01-09 12:52:00
Open,,Clinical Support,,Research,,HELIX Assay Protocol,RS-085,file_access,GP217_Assay_Results.csv,,Antonio Guerra,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-09 12:53:00
Review,,Sample Processing,,Research,,Quality Control Checklist,LT-009,file_access,QC_Checklist_v3.pdf,,Lisa Pena,Boston,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-09 12:53:00
Investigate,Unusual VPN Location,Cloud Migration,,Information Technology,,,IT-007,security_alert_review,,,Sherry Jones,Boston,,,IT Security Administrator,Trade Secret,Under Review,Microsoft Sentinel,2026-01-09 12:53:00
Review,,Analytical Chemistry,,Research,,HELIX Regulatory Briefing Package,RS-050,file_access,HELIX_Regulatory_Briefing_Package.docx,,Rhonda Wallace,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-09 12:54:00
Send,,Clinical Support,,Research,,,RS-065,teams_message,,,Carol Brooks,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-09 12:54:00
Send,,Clinical Support,,Research,,,RS-140,teams_message,,,Miguel Bowers,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-09 12:54:00
Approve Rule Change,,Endpoint Security,Research VLAN Rule UPdate,Information Technology,,,IT-022,firewall_update,,,Stephen Bridges,Boston,,,IT Security Administrator,Trade Secret,Approved,Palo Alto Panorama,2026-01-09 12:54:00
Review,,Technology Modernization,,Executive Leadership,,HELIX Strategic Roadmap,EX-004,strategy_review,HELIX_Strategic_Roadmap.pdf,,Michael Cooper,Boston,,,Executive Leadership,Trade Secret,,Strategy Portal,2026-01-09 12:54:00
Send,,Laboratory Operations,,Research,,,LT-031,teams_message,,,Dylan Martin,Boston,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-09 12:55:00
Send,,Budget Planning,,Finance,,,FA-013,teams_message,,,Gerald Liu,Boston,Executive Leadership,,Finance Analyst,Confidential,,Microsoft Teams,2026-01-09 12:55:00
Review,,Biomarker Discovery,,Research,,HELIX Regulatory Briefing Package,RS-133,file_access,HELIX_Regulatory_Briefing_Package.docx,,Melissa French,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-09 12:56:00
Review,,Sample Processing,,Research,,Quality Control Checklist,LT-032,file_access,QC_Checklist_v3.pdf,,Teresa Calderon,Boston,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-09 12:56:00
Open,,Analytical Chemistry,,Research,,HELIX Assay Protocol,RS-053,file_access,GP217_Assay_Results.csv,,Jason Robinson,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-09 12:57:00
Send,,HELIX,,Research,,,RS-073,teams_message,,,Victoria Wallace,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-09 12:57:00
Send,,HELIX,,Research,,,RS-129,teams_message,,,Deborah Bradley,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-09 12:57:00
Send,,Quality Compliance,,Regulatory Affairs,,,RA-024,teams_message,,,Kathleen Hill,Tucson,Research,,Regulatory Affairs Specialist,Restricted,,Microsoft Teams,2026-01-09 12:57:00
Send,,Quality Compliance,,Regulatory Affairs,,,RA-031,teams_message,,,Kimberly Bautista,Tucson,Quality Assurance,,Regulatory Affairs Specialist,Restricted,,Microsoft Teams,2026-01-09 12:57:00
Attend,,Research Portfolio,,Executive Leadership,,Executive Leadership Agenda,EX-010,executive_meeting,,,Martin Harris,Boston,,,Executive Leadership,Trade Secret,,Microsoft Teams,2026-01-09 12:57:00
Send,,HELIX,,Research,,,RS-073,teams_message,,,Victoria Wallace,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-09 12:58:00
Open,,Clinical Support,,Research,,HELIX Assay Protocol,RS-106,file_access,GP217_Assay_Results.csv,,Dana Parker,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-09 12:58:00
Open,,Clinical Support,,Research,,HELIX Assay Protocol,RS-065,file_access,GP217_Assay_Results.csv,,Carol Brooks,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-09 12:59:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-110,file_access,GP217_Sample_Tracking_Record.csv,,Diane Brown,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-09 12:59:00
Operate,,HELIX,,Research,,,LT-023,instrument_use,,Mass Spectrometer-02,Stephanie Miller,Tucson,,Calibration Session,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-09 12:59:00
Calibrate,,HELIX,,Research,,,LT-039,instrument_use,,Centrifuge-03,Kirsten Collins,Boston,,Calibration Record 556,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-09 12:59:00
Approve,,Quality Compliance,,Regulatory Affairs,,,RA-020,compliance_review,,,Krista Hurst,Boston,,Submission Review #1042,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-09 12:59:00
Approve,,Laboratory Operations,,Research,,,LT-010,record_update,,,Chelsea Miller,Boston,,Sample Processing Record,Laboratory Technician,Restricted,,LIMS,2026-01-09 13:00:00
Review,,Clinical Support,,Research,,HELIX Regulatory Briefing Package,RS-015,file_access,HELIX_Regulatory_Briefing_Package.docx,,Carla Wade,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-09 13:01:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-059,file_access,HELIX_Regulatory_Briefing_Package.docx,,Madeline Nolan,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-09 13:01:00
Review,,Clinical Support,,Research,,HELIX Regulatory Briefing Package,RS-106,file_access,HELIX_Regulatory_Briefing_Package.docx,,Dana Parker,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-09 13:01:00
Review,,Biomarker Discovery,,Research,,HELIX Regulatory Briefing Package,RS-076,file_access,HELIX_Regulatory_Briefing_Package.docx,,Tracy Alvarez,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-09 13:02:00
Calibrate,,Sample Processing,,Research,,,LT-002,instrument_use,,Centrifuge-03,Doris Singh,Boston,,Calibration Record 556,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-09 13:02:00
Send,,Quality Compliance,,Regulatory Affairs,,,RA-002,teams_message,,,James Jones,Boston,Research,,Regulatory Affairs Specialist,Restricted,,Microsoft Teams,2026-01-09 13:02:00
Update,,FDA Submission,,Regulatory Affairs,,,RA-007,record_update,,,Roger Frederick,Boston,,Submission Status,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-09 13:02:00
Edit,,Quality Compliance,,Regulatory Affairs,,HELIX Regulatory Briefing Package,RA-031,document_edit,HELIX_Regulatory_Briefing_Package.docx,,Kimberly Bautista,Tucson,,,Regulatory Affairs Specialist,Restricted,,SharePoint,2026-01-09 13:02:00
Review,,Biomarker Discovery,,Research,,HELIX Regulatory Briefing Package,RS-011,file_access,HELIX_Regulatory_Briefing_Package.docx,,Jon Roberts,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-09 13:03:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-028,file_access,GP217_Sample_Tracking_Record.csv,,Leslie Anderson,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-09 13:03:00
Send,,Cloud Migration,,Information Technology,,,IT-024,teams_message,,,Aaron Potter,Tucson,Research,,IT Security Administrator,Trade Secret,,Microsoft Teams,2026-01-09 13:03:00
Review,,HELIX,,Research,,GP-217 Sample Tracking Record,RS-016,file_access,GP217_Sample_Tracking_Record.csv,,Peter Johnston,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-09 13:04:00
Send,,Biomarker Discovery,,Research,,,RS-048,teams_message,,,Kevin Bates,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-09 13:04:00
Calibrate,,HELIX,,Research,,,LT-035,instrument_use,,Centrifuge-03,Toni Santos,Boston,,Calibration Record 556,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-09 13:04:00
Review,,Analytical Chemistry,,Research,,HELIX Regulatory Briefing Package,RS-099,file_access,HELIX_Regulatory_Briefing_Package.docx,,Barbara Orr,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-09 13:05:00
Send,,Analytical Chemistry,,Research,,,RS-110,teams_message,,,Diane Brown,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-09 13:05:00
Send,,Infrastructure,,Information Technology,,,IT-018,teams_message,,,Samantha Jackson,Tucson,Research,,IT Security Administrator,Trade Secret,,Microsoft Teams,2026-01-09 13:05:00
Review Findings,,Infrastructure,,Information Technology,,,IT-031,vulnerability_review,,,Rachael Bullock,Tucson,,Weekly Vulnerability Scan,IT Security Administrator,Trade Secret,Open,Qualys VMDR,2026-01-09 13:05:00
Review Findings,,Identity Modernization,,Information Technology,,,IT-011,vulnerability_review,,,Kristen Richard,Tucson,,Weekly Vulnerability Scan,IT Security Administrator,Trade Secret,Open,Qualys VMDR,2026-01-09 13:06:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-079,file_access,GP217_Sample_Tracking_Record.csv,,Anthony Mooney,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-09 13:08:00
Open,,Clinical Support,,Research,,HELIX Assay Protocol,RS-061,file_access,GP217_Assay_Results.csv,,Laura Lucas,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-09 13:09:00
Send,,Laboratory Operations,,Research,,,LT-031,teams_message,,,Dylan Martin,Boston,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-09 13:09:00
Send,,Procurement,,Finance,,,FA-034,teams_message,,,Steven Stevens,Boston,Executive Leadership,,Finance Analyst,Confidential,,Microsoft Teams,2026-01-09 13:09:00
Approve Patch Deployment,,Infrastructure,,Information Technology,,,IT-013,patch_management,,,James Cooper,Tucson,,Windows Security Updates,IT Security Administrator,Trade Secret,Scheduled,Microsoft Intune,2026-01-09 13:09:00
Review,,Research Portfolio,,Executive Leadership,,Quarterly Financial Forecast,EX-001,financial_report_access,Quarterly_Forecast_Q1.pdf,,Jonathan Hardin,Boston,,,Executive Leadership,Trade Secret,,Financial Reporting,2026-01-09 13:09:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-044,file_access,HELIX_Regulatory_Briefing_Package.docx,,Mary Cisneros,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-09 13:10:00
Send,,HELIX,,Research,,,LT-029,teams_message,,,Paul Johnson,Boston,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-09 13:10:00
Update,,Budget Planning,,Finance,,HELIX Cost Forecast,FA-018,forecast_update,HELIX_Cost_Forecast.xlsx,,Jessica Haynes,Boston,,,Finance Analyst,Confidential,,FP&A Platform,2026-01-09 13:10:00
Create,,Recruiting,,Human Resources,,New Hire Onboarding Checklist,HR-016,onboarding_task,,,William Simmons,Tucson,,,Human Resources Specialist,Restricted,In Progress,HRIS,2026-01-09 13:10:00
Send,,Analytical Chemistry,,Research,,,RS-103,teams_message,,,Timothy Huynh,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-09 13:11:00
Open,,Analytical Chemistry,,Research,,HELIX Assay Protocol,RS-093,file_access,GP217_Assay_Results.csv,,Tamara Mcgee,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-09 13:12:00
Review,,HELIX,,Research,,Quality Control Checklist,LT-023,file_access,QC_Checklist_v3.pdf,,Stephanie Miller,Tucson,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-09 13:12:00
Calibrate,,Sample Processing,,Research,,,LT-036,instrument_use,,Centrifuge-03,Tyler Garza,Tucson,,Calibration Record 556,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-09 13:12:00
Update,,Payroll,,Finance,,HELIX Cost Forecast,FA-002,forecast_update,HELIX_Cost_Forecast.xlsx,,Paul Dixon,Tucson,,,Finance Analyst,Confidential,,FP&A Platform,2026-01-09 13:13:00
Send,,Clinical Support,,Research,,,RS-030,teams_message,,,Lisa Mason,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-09 13:14:00
Update,,Laboratory Operations,,Research,,,LT-037,record_update,,,Aaron Patterson,Tucson,,Sample GP217-104,Laboratory Technician,Restricted,,LIMS,2026-01-09 13:14:00
Approve,,FDA Submission,,Regulatory Affairs,,,RA-010,compliance_review,,,Jeffrey Briggs,Tucson,,Submission Review #1042,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-09 13:14:00
Investigate,Unusual VPN Location,Endpoint Security,,Information Technology,,,IT-023,security_alert_review,,,Daniel Diaz,Tucson,,,IT Security Administrator,Trade Secret,Under Review,Microsoft Sentinel,2026-01-09 13:14:00
Send,,Identity Modernization,,Information Technology,,,IT-035,teams_message,,,Carrie Mays,Tucson,Research,,IT Security Administrator,Trade Secret,,Microsoft Teams,2026-01-09 13:14:00
Review,,Biomarker Discovery,,Research,,HELIX Regulatory Briefing Package,RS-043,file_access,HELIX_Regulatory_Briefing_Package.docx,,Kenneth Holland,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-09 13:15:00
Send,,Analytical Chemistry,,Research,,,RS-088,teams_message,,,Spencer Aguilar,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-09 13:15:00
Review,,HELIX,,Regulatory Affairs,,FDA Submission Draft,RA-026,document_review,FDA_Submission_Draft_v5.docx,,Dale Vaughn,Boston,,,Regulatory Affairs Specialist,Restricted,,SharePoint,2026-01-09 13:16:00
Update,,Procurement,,Finance,,HELIX Cost Forecast,FA-029,forecast_update,HELIX_Cost_Forecast.xlsx,,Maria Robinson,Tucson,,,Finance Analyst,Confidential,,FP&A Platform,2026-01-09 13:16:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-029,file_access,GP217_Sample_Tracking_Record.csv,,John Mcdonald,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-09 13:17:00
Review,,Analytical Chemistry,,Research,,HELIX Regulatory Briefing Package,RS-137,file_access,HELIX_Regulatory_Briefing_Package.docx,,Alexandria Bishop,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-09 13:17:00
Review,,Sample Processing,,Research,,Quality Control Checklist,LT-016,file_access,QC_Checklist_v3.pdf,,Elizabeth Anderson,Boston,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-09 13:17:00
Review,,Recruiting,,Human Resources,,Research Scientist Candidate List,HR-006,candidate_review,Research_Scientist_Candidates.xlsx,,Bruce Hurley,Boston,,,Human Resources Specialist,Restricted,,Recruiting Platform,2026-01-09 13:17:00
Review,,Biomarker Discovery,,Research,,HELIX Regulatory Briefing Package,RS-051,file_access,HELIX_Regulatory_Briefing_Package.docx,,Nicholas Reilly,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-09 13:18:00
Operate,,Laboratory Operations,,Research,,,LT-027,instrument_use,,Mass Spectrometer-02,Tina Conley,Tucson,,Calibration Session,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-09 13:18:00
Update,,FDA Submission,,Regulatory Affairs,,,RA-030,record_update,,,Rachel Williams,Boston,,Submission Status,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-09 13:18:00
Review Remote Login,,Cloud Migration,,Information Technology,Remote-Laptop-017,,IT-007,vpn_review,,,Sherry Jones,Boston,,,IT Security Administrator,Trade Secret,Verified,VPN Gateway,2026-01-09 13:18:00
Send,,Biomarker Discovery,,Research,,,RS-084,teams_message,,,Robert Wilson,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-09 13:19:00
Send,,Sample Processing,,Research,,,LT-018,teams_message,,,Jessica Hanson,Tucson,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-09 13:19:00
Approve,,Sample Processing,,Research,,,LT-021,record_update,,,Bryan Murphy,Tucson,,Sample Processing Record,Laboratory Technician,Restricted,,LIMS,2026-01-09 13:19:00
Approve,,Budget Planning,,Finance,,,FA-018,procurement_review,,,Jessica Haynes,Boston,,Purchase Order PO-1048,Finance Analyst,Confidential,Approved,ERP,2026-01-09 13:19:00
Update,,Learning & Development,,Human Resources,,Employee Record Update,HR-020,employee_record_update,Employee_Record_Update.pdf,,Kendra Weiss,Boston,,Employee Profile HR-2041,Human Resources Specialist,Restricted,,HRIS,2026-01-09 13:19:00
