action,alert,assigned_project,change,department,device,document,employee_id,event_type,file,instrument,name,office,recipient_department,record,role,security_clearance,status,system,timestamp
Investigate,Unusual VPN Location,Infrastructure,,Information Technology,,,IT-013,security_alert_review,,,James Cooper,Tucson,,,IT Security Administrator,Trade Secret,Under Review,Microsoft Sentinel,2026-01-06 13:35:00
Approve Rule Change,,Endpoint Security,Research VLAN Rule UPdate,Information Technology,,,IT-034,firewall_update,,,Erin Wilson,Tucson,,,IT Security Administrator,Trade Secret,Approved,Palo Alto Panorama,2026-01-06 13:35:00
Review,,Analytical Chemistry,,Research,,HELIX Regulatory Briefing Package,RS-099,file_access,HELIX_Regulatory_Briefing_Package.docx,,Barbara Orr,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-06 13:36:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-041,file_access,GP217_Sample_Tracking_Record.csv,,George Knight,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-06 13:37:00
Approve,,Sample Processing,,Research,,,LT-004,record_update,,,Madeline Valentine,Tucson,,Sample Processing Record,Laboratory Technician,Restricted,,LIMS,2026-01-06 13:37:00
Send,,Biomarker Discovery,,Research,,,RS-068,teams_message,,,Joshua Wheeler,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-06 13:38:00
Update,,Recruiting,,Human Resources,,Open Enrollment Form,HR-002,benefits_update,Open_Enrolment_Form.pdf,,Susan Carrillo,Tucson,,Benefits Case BE-1182,Human Resources Specialist,Restricted,,Benefits Administration,2026-01-06 13:38:00
Send,,Biomarker Discovery,,Research,,,RS-028,teams_message,,,Leslie Anderson,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-06 13:39:00
Open,,Biomarker Discovery,,Research,,HELIX Assay Protocol,RS-034,file_access,GP217_Assay_Results.csv,,Tonya Davis,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-06 13:39:00
Send,,HELIX,,Research,,,RS-070,teams_message,,,Melanie Williams,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-06 13:39:00
Update,,Learning & Development,,Human Resources,,Open Enrollment Form,HR-007,benefits_update,Open_Enrolment_Form.pdf,,Holly Johns,Tucson,,Benefits Case BE-1182,Human Resources Specialist,Restricted,,Benefits Administration,2026-01-06 13:39:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-082,file_access,HELIX_Regulatory_Briefing_Package.docx,,Jermaine Ramirez,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-06 13:40:00
Update,,Quality Compliance,,Regulatory Affairs,,,RA-006,record_update,,,Howard Conway,Tucson,,Submission Status,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-06 13:40:00
Review Group Membership,,Infrastructure,,Information Technology,,,IT-031,identity_management,,,Rachael Bullock,Tucson,,Research Scientists Security Group,IT Security Administrator,Trade Secret,,Microsoft Active Directory,2026-01-06 13:40:00
Calibrate,,Laboratory Operations,,Research,,,LT-024,instrument_use,,Centrifuge-03,Sharon Henry,Tucson,,Calibration Record 556,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-06 13:41:00
Review,,Laboratory Operations,,Research,,Quality Control Checklist,LT-030,file_access,QC_Checklist_v3.pdf,,Christopher Flores,Boston,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-06 13:41:00
Send,,Sample Processing,,Research,,,LT-043,teams_message,,,Logan Sanchez,Tucson,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-06 13:41:00
Review Group Membership,,Endpoint Security,,Information Technology,,,IT-003,identity_management,,,Marvin Davis,Tucson,,Research Scientists Security Group,IT Security Administrator,Trade Secret,,Microsoft Active Directory,2026-01-06 13:41:00
Review Findings,,Identity Modernization,,Information Technology,,,IT-020,vulnerability_review,,,Joshua Gray,Tucson,,Weekly Vulnerability Scan,IT Security Administrator,Trade Secret,Open,Qualys VMDR,2026-01-06 13:41:00
Review,,Clinical Support,,Research,,HELIX Regulatory Briefing Package,RS-010,file_access,HELIX_Regulatory_Briefing_Package.docx,,Michelle Jones,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-06 13:42:00
Review,,Clinical Support,,Research,,GP-217 Sample Tracking Record,RS-037,file_access,GP217_Sample_Tracking_Record.csv,,Karen Shaw,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-06 13:42:00
Approve Patch Deployment,,Endpoint Security,,Information Technology,,,IT-014,patch_management,,,Jennifer Clark,Tucson,,Windows Security Updates,IT Security Administrator,Trade Secret,Scheduled,Microsoft Intune,2026-01-06 13:43:00
Open,,Analytical Chemistry,,Research,,HELIX Assay Protocol,RS-041,file_access,GP217_Assay_Results.csv,,George Knight,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-06 13:44:00
Approve,,Quality Compliance,,Regulatory Affairs,,,RA-019,compliance_review,,,Larry Wilcox,Tucson,,Submission Review #1042,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-06 13:45:00
Upload,,Quality Compliance,,Regulatory Affairs,,FDA Submission Package,RA-024,document_upload,FDA_Submission_Package_v1.zip,,Kathleen Hill,Tucson,,,Regulatory Affairs Specialist,Restricted,,Regulatory Document Repository,2026-01-06 13:45:00
Open,,Clinical Support,,Research,,HELIX Assay Protocol,RS-127,file_access,GP217_Assay_Results.csv,,Robin Wise,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-06 13:46:00
Attend,,Corporate Strategy,,Executive Leadership,,Executive Leadership Agenda,EX-003,executive_meeting,,,Steven Powers,Tucson,,,Executive Leadership,Trade Secret,,Microsoft Teams,2026-01-06 13:46:00
Open,,HELIX,,Research,,HELIX Assay Protocol,RS-027,file_access,GP217_Assay_Results.csv,,Michelle Munoz,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-06 13:47:00
Update,,HELIX,,Research,,,LT-023,record_update,,,Stephanie Miller,Tucson,,Sample GP217-104,Laboratory Technician,Restricted,,LIMS,2026-01-06 13:47:00
Send,,Biomarker Discovery,,Research,,,RS-076,teams_message,,,Tracy Alvarez,Boston,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-06 13:48:00
Update,,FDA Submission,,Regulatory Affairs,,,RA-038,record_update,,,Erin Mcintyre,Tucson,,Submission Status,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-06 13:48:00
Review,,HELIX,,Research,,Quality Control Checklist,LT-007,file_access,QC_Checklist_v3.pdf,,David Carroll,Boston,,,Laboratory Technician,Restricted,,Quality Assurance Portal,2026-01-06 13:49:00
Calibrate,,Sample Processing,,Research,,,LT-026,instrument_use,,Centrifuge-03,Robin Wood,Tucson,,Calibration Record 556,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-06 13:49:00
Review,,Procurement,,Finance,,Payroll Reconciliation,FA-006,payroll_review,Payroll_Reconciliation.csv,,Bryan Jones,Tucson,,,Finance Analyst,Confidential,,Payroll System,2026-01-06 13:49:00
Approve Rule Change,,Endpoint Security,Research VLAN Rule UPdate,Information Technology,,,IT-022,firewall_update,,,Stephen Bridges,Boston,,,IT Security Administrator,Trade Secret,Approved,Palo Alto Panorama,2026-01-06 13:49:00
Review,,Clinical Support,,Research,,HELIX Regulatory Briefing Package,RS-040,file_access,HELIX_Regulatory_Briefing_Package.docx,,Sara Klein,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-06 13:50:00
Update,,Quality Compliance,,Regulatory Affairs,,,RA-012,record_update,,,Monica Howard,Tucson,,Submission Status,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-06 13:50:00
Approve Rule Change,,Infrastructure,Research VLAN Rule UPdate,Information Technology,,,IT-018,firewall_update,,,Samantha Jackson,Tucson,,,IT Security Administrator,Trade Secret,Approved,Palo Alto Panorama,2026-01-06 13:50:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-122,file_access,GP217_Sample_Tracking_Record.csv,,Sarah Owens,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-06 13:51:00
Review Endpoint Health,,Endpoint Security,,Information Technology,Research-Laptop-042,,IT-016,endpoint_review,,,Sean Ellis,Boston,,,IT Security Administrator,Trade Secret,Healthy,Microsoft Defender for Endpoint,2026-01-06 13:51:00
Open,,HELIX,,Research,,HELIX Assay Protocol,RS-095,file_access,GP217_Assay_Results.csv,,Melinda Payne,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-06 13:52:00
Update,,Quality Compliance,,Regulatory Affairs,,,RA-021,record_update,,,Angela Ramirez,Tucson,,Submission Status,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-06 13:52:00
Send,,HELIX,,Research,,,RS-083,teams_message,,,Brandy Armstrong,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-06 13:53:00
Open,,Clinical Support,,Research,,HELIX Assay Protocol,RS-106,file_access,GP217_Assay_Results.csv,,Dana Parker,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-06 13:53:00
Send,,Sample Processing,,Research,,,LT-045,teams_message,,,John Santos,Boston,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-06 13:53:00
Send,,Quality Compliance,,Regulatory Affairs,,,RA-002,teams_message,,,James Jones,Boston,Research,,Regulatory Affairs Specialist,Restricted,,Microsoft Teams,2026-01-06 13:53:00
Review,,Procurement,,Finance,,Payroll Reconciliation,FA-024,payroll_review,Payroll_Reconciliation.csv,,Steven Walton,Boston,,,Finance Analyst,Confidential,,Payroll System,2026-01-06 13:53:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-004,file_access,GP217_Sample_Tracking_Record.csv,,Mario Hammond,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-06 13:54:00
Review,,Biomarker Discovery,,Research,,HELIX Regulatory Briefing Package,RS-076,file_access,HELIX_Regulatory_Briefing_Package.docx,,Tracy Alvarez,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-06 13:54:00
Update,,HELIX,,Regulatory Affairs,,,RA-013,record_update,,,William Powell,Boston,,Submission Status,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-06 13:54:00
Send,,Cloud Migration,,Information Technology,,,IT-024,teams_message,,,Aaron Potter,Tucson,Research,,IT Security Administrator,Trade Secret,,Microsoft Teams,2026-01-06 13:54:00
Send,,Analytical Chemistry,,Research,,,RS-006,teams_message,,,Jennifer Lewis,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-06 13:55:00
Calibrate,,HELIX,,Research,,,LT-040,instrument_use,,Centrifuge-03,Marcus Tucker,Tucson,,Calibration Record 556,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-06 13:55:00
Edit,,HELIX,,Regulatory Affairs,,HELIX Regulatory Briefing Package,RA-018,document_edit,HELIX_Regulatory_Briefing_Package.docx,,Robert Stokes,Boston,,,Regulatory Affairs Specialist,Restricted,,SharePoint,2026-01-06 13:56:00
Review Findings,,Infrastructure,,Information Technology,,,IT-018,vulnerability_review,,,Samantha Jackson,Tucson,,Weekly Vulnerability Scan,IT Security Administrator,Trade Secret,Open,Qualys VMDR,2026-01-06 13:56:00
Review,,Clinical Support,,Research,,GP-217 Sample Tracking Record,RS-010,file_access,GP217_Sample_Tracking_Record.csv,,Michelle Jones,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-06 13:57:00
Review,,Clinical Support,,Research,,GP-217 Sample Tracking Record,RS-015,file_access,GP217_Sample_Tracking_Record.csv,,Carla Wade,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-06 13:57:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-072,file_access,GP217_Sample_Tracking_Record.csv,,Guy Berg,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-06 13:57:00
Open,,HELIX,,Research,,HELIX Assay Protocol,RS-116,file_access,GP217_Assay_Results.csv,,Renee Hudson,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-06 13:57:00
Approve,,Quality Compliance,,Regulatory Affairs,,,RA-028,compliance_review,,,Andrew Payne,Tucson,,Submission Review #1042,Regulatory Affairs Specialist,Restricted,,Regulatory Compliance Portal,2026-01-06 13:57:00
Review Endpoint Health,,Endpoint Security,,Information Technology,Research-Laptop-042,,IT-014,endpoint_review,,,Jennifer Clark,Tucson,,,IT Security Administrator,Trade Secret,Healthy,Microsoft Defender for Endpoint,2026-01-06 13:57:00
Review,,Clinical Support,,Research,,GP-217 Sample Tracking Record,RS-009,file_access,GP217_Sample_Tracking_Record.csv,,Ann Garrison,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-06 13:58:00
Open,,Analytical Chemistry,,Research,,HELIX Assay Protocol,RS-115,file_access,GP217_Assay_Results.csv,,Julie Townsend,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-06 13:58:00
Send,,Sample Processing,,Research,,,LT-001,teams_message,,,Charles Snyder,Boston,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-06 13:58:00
Open,,Biomarker Discovery,,Research,,HELIX Assay Protocol,RS-002,file_access,GP217_Assay_Results.csv,,John Wright,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-06 13:59:00
Open,,HELIX,,Research,,HELIX Assay Protocol,RS-014,file_access,GP217_Assay_Results.csv,,Tammy Castaneda,Boston,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-06 13:59:00
Send,,Procurement,,Finance,,,FA-005,teams_message,,,Richard Martinez,Tucson,Executive Leadership,,Finance Analyst,Confidential,,Microsoft Teams,2026-01-06 13:59:00
Update,,Benefits,,Human Resources,,Employee Record Update,HR-018,employee_record_update,Employee_Record_Update.pdf,,Karen Campos,Tucson,,Employee Profile HR-2041,Human Resources Specialist,Restricted,,HRIS,2026-01-06 13:59:00
Review Findings,,Infrastructure,,Information Technology,,,IT-026,vulnerability_review,,,James Clark,Boston,,Weekly Vulnerability Scan,IT Security Administrator,Trade Secret,Open,Qualys VMDR,2026-01-06 13:59:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-016,file_access,HELIX_Regulatory_Briefing_Package.docx,,Peter Johnston,Tucson,,,Research Scientist,Trade Secret,,Research Share,2026-01-06 14:00:00
Review,,HELIX,,Research,,HELIX Regulatory Briefing Package,RS-090,file_access,HELIX_Regulatory_Briefing_Package.docx,,Brianna Davis,Boston,,,Research Scientist,Trade Secret,,Research Share,2026-01-06 14:00:00
Send,,Laboratory Operations,,Research,,,LT-031,teams_message,,,Dylan Martin,Boston,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-06 14:00:00
Send,,Sample Processing,,Research,,,LT-032,teams_message,,,Teresa Calderon,Boston,Research,,Laboratory Technician,Restricted,,Microsoft Teams,2026-01-06 14:00:00
Open,,Budget Planning,,Finance,,Quarterly Forecast,FA-019,financial_report_access,Quarterly_Forecast_Q2.pdf,,Brenda Park,Tucson,,,Finance Analyst,Confidential,,Financial Reporting,2026-01-06 14:00:00
Review,,Budget Planning,,Finance,,HELIX Budget Review,FA-026,budget_review,HELIX_Budget_Q2.xlsx,,Tammy Lopez,Boston,,,Finance Analyst,Confidential,,ERP,2026-01-06 14:00:00
Review Endpoint Health,,Identity Modernization,,Information Technology,Research-Laptop-042,,IT-021,endpoint_review,,,Christopher Thomas,Tucson,,,IT Security Administrator,Trade Secret,Healthy,Microsoft Defender for Endpoint,2026-01-06 14:01:00
Calibrate,,HELIX,,Research,,,LT-019,instrument_use,,Centrifuge-03,James Galloway,Tucson,,Calibration Record 556,Laboratory Technician,Restricted,,Instrument Control Software,2026-01-06 14:02:00
Send,,Analytical Chemistry,,Research,,,RS-137,teams_message,,,Alexandria Bishop,Tucson,Regulatory Affairs,,Research Scientist,Trade Secret,,Microsoft Teams,2026-01-06 14:03:00
Review Group Membership,,Endpoint Security,,Information Technology,,,IT-012,identity_management,,,Travis Davies,Boston,,Research Scientists Security Group,IT Security Administrator,Trade Secret,,Microsoft Active Directory,2026-01-06 14:03:00
Review,,Clinical Support,,Research,,GP-217 Sample Tracking Record,RS-126,file_access,GP217_Sample_Tracking_Record.csv,,Kayla Brown,Tucson,,,Research Scientist,Trade Secret,,LIMS,2026-01-06 14:04:00
Approve Rule Change,,Infrastructure,Research VLAN Rule UPdate,Information Technology,,,IT-032,firewall_update,,,Sara Hernandez,Tucson,,,IT Security Administrator,Trade Secret,Approved,Palo Alto Panorama,2026-01-06 14:04:00
Send,,Quality Compliance,,Regulatory Affairs,,,RA-017,teams_message,,,Michael Gutierrez,Boston,Research,,Regulatory Affairs Specialist,Restricted,,Microsoft Teams,2026-01-06 14:05:00
Review,,Analytical Chemistry,,Research,,GP-217 Sample Tracking Record,RS-091,file_access,GP217_Sample_Tracking_Record.csv,,Amy Thompson,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-06 14:06:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-092,file_access,GP217_Sample_Tracking_Record.csv,,Johnny Santana,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-06 14:06:00
Open,,Clinical Support,,Research,,HELIX Assay Protocol,RS-106,file_access,GP217_Assay_Results.csv,,Dana Parker,Tucson,,,Research Scientist,Trade Secret,,Electronic Lab Notebook,2026-01-06 14:06:00
Update,,HELIX,,Research,,,LT-023,record_update,,,Stephanie Miller,Tucson,,Sample GP217-104,Laboratory Technician,Restricted,,LIMS,2026-01-06 14:07:00
Edit,,FDA Submission,,Regulatory Affairs,,HELIX Regulatory Briefing Package,RA-038,document_edit,HELIX_Regulatory_Briefing_Package.docx,,Erin Mcintyre,Tucson,,,Regulatory Affairs Specialist,Restricted,,SharePoint,2026-01-06 14:07:00
Approve,,Budget Planning,,Finance,,,FA-013,procurement_review,,,Gerald Liu,Boston,,Purchase Order PO-1048,Finance Analyst,Confidential,Approved,ERP,2026-01-06 14:07:00
Review Group Membership,,Infrastructure,,Information Technology,,,IT-017,identity_management,,,Jonathan May,Tucson,,Research Scientists Security Group,IT Security Administrator,Trade Secret,,Microsoft Active Directory,2026-01-06 14:07:00
Review,,Biomarker Discovery,,Research,,GP-217 Sample Tracking Record,RS-139,file_access,GP217_Sample_Tracking_Record.csv,,Timothy Rivas,Boston,,,Research Scientist,Trade Secret,,LIMS,2026-01-06 14:08:00
